bath,balcony,price,total_sqft_int,bhk,price_per_sqft
1.0,0.0,58.0,1516.0,3.0,3825.857519788918
2.0,2.0,63.0,1072.0,2.0,5876.865671641791
2.0,2.0,81.0,1085.0,2.0,7465.437788018433
3.0,2.0,79.0,2072.0,2.0,3812.741312741313
3.0,2.0,112.0,1200.0,2.0,9333.333333333334
2.0,1.0,75.0,1310.0,2.0,5725.1908396946565
2.0,2.0,78.0,1200.0,2.0,6500.0
2.0,2.0,99.0,2200.0,4.0,4500.0
3.0,3.0,96.25,3122.0,4.0,3082.959641255605
2.0,2.0,39.98,1690.0,2.0,2365.680473372781
3.0,3.0,75.0,2350.0,2.0,3191.4893617021276
2.0,2.0,57.0,2400.0,2.0,2375.0
2.0,2.0,43.59,1355.0,3.0,3216.9741697416976
2.0,3.0,45.0,1452.0,3.0,3099.1735537190084
2.0,1.0,70.0,2400.0,2.0,2916.6666666666665
2.0,2.0,38.0,1300.0,3.0,2923.076923076923
2.0,1.0,36.37,1370.0,2.0,2654.744525547445
2.0,1.0,33.84,1328.0,2.0,2548.192771084338
2.0,1.0,38.95,1571.0,2.0,2479.3125397835774
2.0,2.0,94.55,1342.0,2.0,7045.454545454545
2.0,2.0,94.55,1100.0,3.0,8595.454545454546
3.0,2.0,115.0,1600.0,3.0,7187.5
3.0,2.0,115.0,1567.0,3.0,7338.864071474154
3.0,1.0,95.0,1130.0,3.0,8407.079646017699
4.0,1.0,138.0,1180.0,3.0,11694.915254237289
2.0,0.0,40.0,1049.0,2.0,3813.1553860819827
2.0,3.0,50.0,1570.0,2.0,3184.7133757961783
2.0,2.0,57.0,1225.0,3.0,4653.061224489796
2.0,1.0,83.87,1550.0,2.0,5410.967741935484
2.0,2.0,50.0,1592.0,4.0,3140.7035175879396
2.0,2.0,72.0,2569.0,3.0,2802.6469443363176
2.0,1.0,60.0,1075.0,2.0,5581.395348837209
3.0,2.0,79.0,1991.0,2.0,3967.8553490708186
2.0,1.0,78.5,1390.0,3.0,5647.482014388489
2.0,2.0,65.0,1200.0,3.0,5416.666666666667
2.0,1.0,68.38,1300.0,1.0,5260.0
2.0,1.0,65.0,1180.0,2.0,5508.474576271186
2.0,1.0,70.0,2006.8,2.0,3488.140322902133
2.0,1.0,74.0,1360.0,1.0,5441.176470588235
2.0,1.0,62.0,1890.0,2.0,3280.4232804232806
2.0,1.0,67.0,1350.0,3.0,4962.962962962963
2.0,1.0,75.0,1693.0,2.0,4430.0059066745425
2.0,1.0,53.0,1100.0,2.0,4818.181818181818
1.0,1.0,38.77,753.0,2.0,5148.738379814077
2.0,1.0,82.0,2996.0,2.0,2736.9826435246996
2.0,1.0,73.87,1495.0,4.0,4941.13712374582
2.0,1.0,79.0,1800.0,2.0,4388.888888888889
2.0,1.0,68.0,1440.0,2.0,4722.222222222223
2.0,3.0,122.0,1756.0,2.0,6947.608200455581
2.0,2.0,89.99,1241.0,2.0,7251.410153102337
3.0,2.0,170.0,1894.0,3.0,8975.71277719113
2.0,2.0,42.0,1600.0,2.0,2625.0
2.0,2.0,37.64,1202.0,1.0,3131.4475873544093
3.0,1.0,100.0,1800.0,2.0,5555.555555555556
2.0,1.0,63.0,870.0,2.0,7241.379310344828
2.0,2.0,80.0,987.0,2.0,8105.369807497467
4.0,1.0,135.0,2371.0,5.0,5693.800084352594
2.0,1.0,170.0,1128.0,3.0,15070.921985815603
3.0,3.0,49.88,1100.0,2.0,4534.545454545455
2.0,1.0,78.0,1801.0,2.0,4330.927262631872
3.0,2.0,125.0,1180.0,3.0,10593.22033898305
2.0,2.0,40.79,1300.0,2.0,3137.6923076923076
2.0,1.0,63.98,1996.0,2.0,3205.4108216432865
2.0,2.0,86.0,1200.0,2.0,7166.666666666667
2.0,3.0,70.0,981.0,2.0,7135.575942915392
2.0,1.0,60.0,1710.0,2.0,3508.7719298245615
2.0,2.0,80.0,3160.0,7.0,2531.6455696202534
2.0,2.0,90.0,2520.0,2.0,3571.4285714285716
1.0,1.0,60.0,1200.0,2.0,5000.0
2.0,3.0,45.0,810.0,2.0,5555.555555555556
2.0,1.0,50.0,5000.0,2.0,1000.0
3.0,2.0,90.75,1000.0,2.0,9075.0
3.0,2.0,101.0,1197.0,3.0,8437.761069340017
2.0,2.0,80.43,1500.0,2.0,5362.000000000001
2.0,2.0,48.02,1165.0,2.0,4121.888412017167
3.0,3.0,80.0,1017.0,2.0,7866.273352999016
3.0,2.0,125.0,1410.0,3.0,8865.248226950354
3.0,2.0,175.0,1590.0,3.0,11006.289308176101
2.0,2.0,50.75,1150.0,2.0,4413.04347826087
3.0,3.0,108.0,1810.0,2.0,5966.850828729282
3.0,2.0,125.0,1060.0,3.0,11792.452830188678
2.0,2.0,42.0,1033.0,2.0,4065.8276863504357
3.0,2.0,205.0,1700.0,2.0,12058.823529411764
3.0,1.0,66.0,1401.0,2.0,4710.920770877944
2.0,1.0,63.0,1250.0,2.0,5040.0
3.0,2.0,85.0,1200.0,3.0,7083.333333333333
2.0,2.0,150.0,755.0,1.0,19867.549668874173
2.0,1.0,150.0,980.0,2.0,15306.122448979591
2.0,1.0,120.0,1800.0,2.0,6666.666666666667
3.0,2.0,125.0,1480.0,2.0,8445.945945945947
2.0,2.0,59.52,1017.0,2.0,5852.507374631268
2.0,2.0,110.0,1718.0,2.0,6402.793946449359
2.0,1.0,95.0,1842.0,2.0,5157.43756786102
2.0,1.0,100.0,1066.0,3.0,9380.863039399625
2.0,1.0,58.7,1160.0,3.0,5060.3448275862065
2.0,2.0,68.0,1247.0,3.0,5453.08740978348
4.0,0.0,100.0,1600.0,4.0,6250.0
2.0,1.0,60.0,1150.0,3.0,5217.391304347826
2.0,1.0,59.0,1310.0,3.0,4503.81679389313
2.0,0.0,111.0,2264.0,3.0,4902.826855123675
2.0,1.0,120.0,1450.0,3.0,8275.862068965518
2.0,1.0,50.0,1223.0,1.0,4088.3074407195422
2.0,2.0,100.0,2119.0,3.0,4719.207173194904
1.0,1.0,145.0,1320.0,2.0,10984.848484848484
3.0,1.0,147.0,1590.0,3.0,9245.283018867925
2.0,2.0,95.0,2171.66,2.0,4374.5337667959075
2.0,1.0,58.5,1050.0,2.0,5571.428571428572
2.0,2.0,35.77,1295.0,2.0,2762.1621621621625
3.0,3.0,47.57,1830.0,2.0,2599.4535519125684
3.0,2.0,51.35,5000.0,2.0,1027.0
3.0,3.0,47.57,1200.0,3.0,3964.1666666666665
2.0,2.0,49.0,940.0,2.0,5212.765957446809
2.0,1.0,41.5,2500.0,2.0,1660.0
4.0,2.0,89.0,1875.0,3.0,4746.666666666667
4.0,3.0,195.0,1929.0,3.0,10108.86469673406
2.0,1.0,59.0,1056.0,3.0,5587.121212121212
3.0,2.0,90.0,1645.0,4.0,5471.12462006079
3.0,1.0,97.0,1100.0,2.0,8818.181818181818
2.0,1.0,71.73,1750.0,2.0,4098.857142857143
2.0,0.0,70.385,1427.0,4.0,4932.375613174492
2.0,3.0,53.0,1128.0,3.0,4698.581560283688
2.0,2.0,55.0,1115.0,3.0,4932.735426008969
2.0,0.0,60.0,1185.0,3.0,5063.291139240507
2.0,2.0,73.0,1160.0,3.0,6293.103448275862
3.0,2.0,74.5,1424.0,4.0,5231.741573033708
2.0,2.0,73.0,1540.0,2.0,4740.25974025974
3.0,2.0,58.0,2000.0,2.0,2900.0
2.0,2.0,70.0,1230.0,3.0,5691.056910569106
2.0,1.0,64.8,1580.0,3.0,4101.265822784811
2.0,1.0,185.0,1430.0,4.0,12937.062937062938
2.0,1.0,55.0,1090.0,2.0,5045.871559633028
3.0,3.0,110.0,1665.0,2.0,6606.606606606607
3.0,1.0,68.0,1550.0,2.0,4387.096774193548
2.0,2.0,73.2,2830.0,4.0,2586.572438162544
3.0,2.0,124.0,1074.0,3.0,11545.62383612663
3.0,2.0,150.0,1166.0,2.0,12864.493996569468
2.0,1.0,42.5,875.0,2.0,4857.142857142857
2.0,1.0,65.0,1075.0,1.0,6046.511627906977
2.0,1.0,66.0,3000.0,5.0,2200.0
3.0,2.0,95.0,1090.0,3.0,8715.59633027523
2.0,1.0,120.0,1350.0,3.0,8888.888888888889
3.0,2.0,100.0,1197.0,2.0,8354.21888053467
2.0,2.0,75.0,1112.0,3.0,6744.604316546763
2.0,1.0,65.12,1200.0,3.0,5426.666666666667
3.0,2.0,100.0,1100.0,2.0,9090.90909090909
3.0,2.0,90.0,1265.0,3.0,7114.624505928854
2.0,1.0,80.0,1143.0,3.0,6999.12510936133
4.0,2.0,239.0,1665.0,4.0,14354.354354354355
2.0,0.0,67.73,1200.0,3.0,5644.166666666667
3.0,1.0,125.0,1495.0,2.0,8361.204013377926
2.0,1.0,71.0,715.0,2.0,9930.06993006993
2.0,1.0,68.0,3900.0,5.0,1743.5897435897436
2.0,2.0,78.0,1400.0,1.0,5571.428571428572
3.0,3.0,90.0,1541.0,3.0,5840.363400389358
2.0,1.0,65.0,1183.0,1.0,5494.505494505494
3.0,2.0,125.0,1360.0,2.0,9191.176470588236
2.0,1.0,61.0,1400.0,1.0,4357.142857142857
3.0,2.0,115.0,1200.0,2.0,9583.333333333334
3.0,2.0,96.5,1200.0,3.0,8041.666666666667
3.0,2.0,120.0,1116.0,2.0,10752.68817204301
3.0,3.0,95.0,1255.0,3.0,7569.721115537848
2.0,1.0,60.0,1650.0,3.0,3636.3636363636365
3.0,2.0,72.0,1545.0,2.0,4660.194174757282
2.0,1.0,61.0,1919.0,3.0,3178.7389265242314
2.0,2.0,52.0,1205.0,1.0,4315.352697095435
1.0,1.0,16.0,1200.0,2.0,1333.3333333333333
2.0,1.0,60.1,1400.0,3.0,4292.857142857143
2.0,1.0,93.0,4360.0,4.0,2133.02752293578
2.0,0.0,80.0,918.0,1.0,8714.596949891067
3.0,2.0,25.0,1100.0,2.0,2272.7272727272725
2.0,1.0,70.0,1404.0,3.0,4985.754985754986
2.0,2.0,68.0,1700.0,2.0,4000.0
2.0,1.0,162.0,1100.0,3.0,14727.272727272728
2.0,1.0,143.0,1105.0,2.0,12941.176470588236
3.0,1.0,168.0,1250.0,3.0,13440.0
4.0,3.0,260.0,1175.0,3.0,22127.659574468085
3.0,1.5843757375501535,317.0,1925.0,2.0,16467.532467532466
2.0,2.0,160.0,1000.0,2.0,16000.0
2.0,2.0,145.0,1310.0,1.0,11068.702290076335
3.0,1.5843757375501535,175.0,1475.0,2.0,11864.406779661016
2.0,2.0,130.0,1050.0,2.0,12380.952380952382
2.0,3.0,124.0,1153.0,2.0,10754.553339115351
3.0,2.0,150.0,1150.0,2.0,13043.478260869566
3.0,0.0,220.0,1200.0,3.0,18333.333333333332
3.0,2.0,250.0,2400.0,2.0,10416.666666666666
3.0,3.0,125.0,1875.0,2.0,6666.666666666667
3.0,2.0,95.0,2400.0,2.0,3958.3333333333335
3.0,2.0,95.0,2100.0,3.0,4523.809523809524
2.0,2.0,65.0,1200.0,2.0,5416.666666666667
3.0,3.0,145.0,1115.0,2.0,13004.484304932736
4.0,1.0,150.0,1220.0,3.0,12295.081967213115
2.0,2.0,80.0,1240.0,1.0,6451.612903225807
3.0,1.0,180.0,1308.0,3.0,13761.467889908257
3.0,0.0,190.0,1654.0,3.0,11487.303506650544
3.0,2.0,85.0,1650.0,3.0,5151.515151515152
2.0,1.0,43.0,1140.0,3.0,3771.9298245614036
3.0,2.0,97.42,2000.0,2.0,4871.0
3.0,2.0,100.0,1332.0,3.0,7507.507507507507
2.0,2.0,45.0,1464.0,2.0,3073.7704918032787
2.0,1.0,62.0,1320.0,2.0,4696.969696969697
3.0,2.0,90.0,1255.0,2.0,7171.314741035857
3.0,3.0,65.0,1205.0,2.0,5394.190871369295
3.0,0.0,75.0,1390.0,3.0,5395.6834532374105
4.0,3.0,65.0,1450.0,3.0,4482.758620689655
2.0,2.0,59.0,1635.0,2.0,3608.5626911314985
3.0,2.0,63.0,1777.0,2.0,3545.3010692177827
2.0,2.0,55.0,2280.0,3.0,2412.280701754386
2.0,1.0,40.0,1602.0,3.0,2496.8789013732835
2.0,1.0,33.0,1500.0,3.0,2200.0
2.0,2.0,44.0,1600.0,2.0,2750.0
3.0,1.5843757375501535,65.0,1246.0,2.0,5216.69341894061
2.0,3.0,54.0,1090.0,2.0,4954.128440366972
3.0,2.0,59.76,1179.0,2.0,5068.702290076336
3.0,2.0,60.0,2400.0,2.0,2500.0
2.0,3.0,53.0,1140.0,2.0,4649.122807017544
2.0,2.0,37.8,1464.0,2.0,2581.9672131147536
3.0,1.0,83.33,1220.0,3.0,6830.327868852459
2.0,2.0,36.0,1750.0,2.0,2057.1428571428573
2.0,3.0,70.0,1152.0,3.0,6076.388888888889
2.0,2.0,42.0,1149.0,2.0,3655.3524804177546
2.0,2.0,45.0,1445.0,2.0,3114.1868512110727
2.0,3.0,55.0,1460.0,2.0,3767.123287671233
2.0,3.0,52.17,858.0,2.0,6080.419580419581
3.0,2.0,58.0,1405.0,4.0,4128.113879003558
3.0,1.0,74.4,1200.0,3.0,6200.000000000001
2.0,3.0,52.17,896.0,2.0,5822.544642857143
2.0,2.0,59.76,1804.0,1.0,3312.6385809312637
2.0,2.0,42.0,1480.0,2.0,2837.837837837838
2.0,2.0,45.0,910.0,2.0,4945.054945054945
3.0,2.0,98.0,1750.0,3.0,5600.0
2.0,2.0,45.6,2403.0,5.0,1897.6279650436954
2.0,2.0,43.13,1210.0,2.0,3564.4628099173556
2.0,2.0,36.54,1257.0,2.0,2906.9212410501195
2.0,2.0,44.4,1204.0,2.0,3687.7076411960134
2.0,2.0,44.0,1917.0,2.0,2295.2529994783517
2.0,3.0,49.34,1225.0,2.0,4027.7551020408164
2.0,2.0,56.0,1200.0,2.0,4666.666666666667
2.0,2.0,42.0,1075.0,2.0,3906.9767441860463
2.0,2.0,45.88,1135.0,3.0,4042.2907488986784
3.0,0.0,50.0,1152.0,3.0,4340.277777777777
2.0,3.0,44.42,1103.0,2.0,4027.198549410698
2.0,2.0,44.0,1386.0,2.0,3174.6031746031745
2.0,3.0,47.25,1075.0,2.0,4395.3488372093025
2.0,2.0,42.6,1191.0,2.0,3576.8261964735516
1.0,1.0,32.0,1200.0,2.0,2666.6666666666665
2.0,2.0,36.54,953.0,2.0,3834.2077649527805
2.0,1.0,53.0,3250.0,3.0,1630.7692307692307
2.0,2.0,59.0,2100.0,3.0,2809.5238095238096
3.0,1.0,103.0,1767.0,3.0,5829.088851160159
2.0,3.0,66.0,1200.0,2.0,5500.0
2.0,1.0,76.0,1450.0,1.0,5241.379310344828
2.0,1.0,74.0,1875.0,5.0,3946.6666666666665
2.0,2.0,98.0,2025.0,2.0,4839.506172839506
3.0,1.0,68.0,1350.0,2.0,5037.037037037037
3.0,2.0,168.0,1775.0,2.0,9464.788732394367
2.0,2.0,60.0,1200.0,2.0,5000.0
2.0,2.0,82.0,3200.0,2.0,2562.5
2.0,2.0,56.0,1000.0,2.0,5600.0
2.0,2.0,85.0,1200.0,2.0,7083.333333333333
2.0,2.0,51.0,1530.0,2.0,3333.3333333333335
2.0,2.0,72.0,1645.0,2.0,4376.899696048632
3.0,3.0,118.0,1050.0,3.0,11238.095238095239
3.0,1.0,68.0,1135.0,2.0,5991.1894273127755
2.0,3.0,62.0,1200.0,2.0,5166.666666666667
2.0,2.0,44.81,1200.0,2.0,3734.1666666666665
2.0,1.0,59.0,1255.0,2.0,4701.195219123506
2.0,1.0,58.0,750.0,2.0,7733.333333333333
2.0,2.0,59.99,1080.0,2.0,5554.62962962963
3.0,2.0,120.0,1717.0,3.0,6988.934187536401
2.0,2.0,48.0,1565.0,2.0,3067.0926517571884
3.0,3.0,90.0,2000.0,2.0,4500.0
3.0,2.0,109.0,1109.0,2.0,9828.674481514878
2.0,1.0,46.79,1125.0,2.0,4159.111111111111
3.0,2.0,128.0,1090.0,2.0,11743.119266055046
3.0,1.5843757375501535,90.0,1212.0,2.0,7425.742574257426
3.0,2.0,92.0,1400.0,2.0,6571.428571428572
2.0,2.0,35.0,2990.0,2.0,1170.5685618729096
2.0,1.0,60.0,2400.0,2.0,2500.0
4.0,2.0,112.0,1235.0,3.0,9068.825910931175
3.0,3.0,101.0,1245.0,3.0,8112.449799196787
3.0,3.0,105.0,2400.0,5.0,4375.0
3.0,3.0,115.0,2800.0,2.0,4107.142857142857
2.0,1.0,51.0,1010.0,2.0,5049.504950495049
3.0,2.0,110.0,1900.0,2.0,5789.473684210527
2.0,1.0,62.0,1710.0,2.0,3625.7309941520466
3.0,2.0,89.0,2312.0,2.0,3849.4809688581313
3.0,2.0,115.0,1200.0,3.0,9583.333333333334
2.0,2.0,48.0,1610.0,2.0,2981.3664596273293
2.0,2.0,116.0,1052.0,2.0,11026.61596958175
2.0,1.0,90.0,1573.0,2.0,5721.551176096631
3.0,3.0,91.86,1200.0,2.0,7655.0
2.0,1.0,52.0,1715.0,2.0,3032.069970845481
2.0,2.0,115.0,1423.0,2.0,8081.517919887561
2.0,2.0,83.5,1280.0,3.0,6523.4375
2.0,1.0,45.0,2265.0,2.0,1986.7549668874171
2.0,2.0,48.79,2178.0,3.0,2240.1285583103763
3.0,0.0,95.0,1300.0,3.0,7307.692307692308
4.0,1.5843757375501535,350.0,1515.0,3.0,23102.3102310231
3.0,3.0,150.0,1140.0,2.0,13157.894736842105
3.0,1.0,180.0,1141.0,2.0,15775.635407537247
4.0,3.0,470.0,2300.0,3.0,20434.782608695652
3.0,0.0,140.0,2215.0,2.0,6320.541760722348
2.0,1.0,270.0,1500.0,3.0,18000.0
3.0,2.0,280.0,4500.0,3.0,6222.222222222223
3.0,1.0,95.0,1654.0,2.0,5743.651753325272
3.0,1.0,85.0,1082.0,3.0,7855.822550831793
1.0,2.0,34.01,1920.0,2.0,1771.3541666666667
1.0,2.0,24.0,1183.0,3.0,2028.7404902789517
2.0,2.0,68.0,1752.12,1.0,3881.0127160240168
2.0,2.0,68.0,1386.0,3.0,4906.204906204906
3.0,2.0,69.89,1405.0,2.0,4974.377224199288
2.0,2.0,69.0,1319.0,2.0,5231.235784685367
2.0,2.0,39.29,1116.0,2.0,3520.609318996416
2.0,2.0,55.86,1265.0,3.0,4415.810276679842
3.0,1.0,99.0,1270.0,3.0,7795.275590551181
3.0,1.0,65.0,900.0,2.0,7222.222222222223
3.0,2.0,90.2,1600.0,2.0,5637.5
2.0,1.0,75.97,1185.0,2.0,6410.970464135021
3.0,2.0,126.0,1500.0,2.0,8400.0
4.0,1.0,121.0,1199.0,3.0,10091.743119266055
3.0,1.0,88.91,1500.0,2.0,5927.333333333333
2.0,1.0,80.64,1800.0,1.0,4480.0
3.0,2.0,127.0,2000.0,2.0,6350.0
2.0,1.0,75.97,1985.0,2.0,3827.2040302267
2.0,1.0,75.97,1199.0,2.0,6336.113427856547
2.0,2.0,70.0,1175.0,2.0,5957.446808510638
2.0,1.0,54.0,1280.0,2.0,4218.75
3.0,1.0,74.03,905.0,2.0,8180.110497237569
2.0,1.0,68.32,1205.0,2.0,5669.709543568464
2.0,1.0,69.9,925.0,2.0,7556.756756756758
3.0,2.0,84.53,1200.0,2.0,7044.166666666667
2.0,0.0,35.0,1170.0,3.0,2991.4529914529912
2.0,2.0,57.0,1554.3,3.0,3667.245705462266
2.0,2.0,60.0,1550.0,2.0,3870.967741935484
2.0,1.0,70.0,755.0,2.0,9271.523178807947
2.0,2.0,110.0,1220.0,3.0,9016.393442622952
2.0,0.0,72.0,1440.0,2.0,5000.0
4.0,2.0,280.0,3155.0,3.0,8874.801901743265
2.0,2.0,150.0,1832.0,2.0,8187.772925764192
3.0,2.0,110.0,1166.0,2.0,9433.962264150943
2.0,2.0,62.0,1185.0,2.0,5232.067510548523
2.0,3.0,52.0,1519.0,2.0,3423.304805793285
3.0,1.0,150.0,1500.0,3.0,10000.0
3.0,2.0,55.0,1300.0,2.0,4230.7692307692305
2.0,2.0,90.0,1200.0,2.0,7500.0
2.0,1.0,65.0,1100.0,2.0,5909.090909090909
2.0,2.0,56.0,1053.0,1.0,5318.138651471985
3.0,1.0,122.0,1755.0,3.0,6951.5669515669515
2.0,1.0,86.28,1900.0,3.0,4541.0526315789475
1.0,1.0,54.0,1700.0,2.0,3176.470588235294
2.0,1.0,91.0,1200.0,3.0,7583.333333333333
1.0,1.0,46.08,1150.0,2.0,4006.9565217391305
2.0,1.0,122.0,2700.0,3.0,4518.518518518518
6.0,2.0,280.0,4800.0,6.0,5833.333333333333
3.0,2.0,178.0,1700.0,3.0,10470.588235294117
3.0,2.0,139.0,1115.0,3.0,12466.367713004483
3.0,1.0,150.0,1073.0,3.0,13979.496738117428
3.0,2.0,164.0,1200.0,2.0,13666.666666666666
2.0,1.0,46.0,1252.0,2.0,3674.1214057507987
2.0,1.0,36.0,1150.0,1.0,3130.4347826086955
2.0,1.0,45.0,1200.0,3.0,3750.0
3.0,2.0,36.0,1000.0,2.0,3600.0
2.0,1.0,45.0,1300.0,1.0,3461.5384615384614
2.0,1.0,37.0,1890.0,2.0,1957.6719576719577
2.0,1.0,36.0,1200.0,1.0,3000.0
1.0,1.0,32.0,1040.0,2.0,3076.923076923077
2.0,1.0,46.0,1150.0,2.0,4000.0
2.0,1.0,42.0,1270.0,2.0,3307.0866141732286
2.0,1.0,43.0,1155.0,2.0,3722.943722943723
2.0,1.0,50.0,1576.0,4.0,3172.5888324873094
2.0,1.0,41.0,1065.0,2.0,3849.7652582159626
2.0,1.0,33.0,1200.0,1.0,2750.0
2.0,1.0,31.0,1074.0,2.0,2886.4059590316574
2.0,1.0,43.0,1695.0,2.0,2536.873156342183
2.0,1.0,45.0,1135.0,2.0,3964.7577092511015
2.0,1.0,55.5,1856.0,2.0,2990.301724137931
2.0,1.0,47.0,1365.0,2.0,3443.223443223443
2.0,1.0,48.0,1691.0,2.0,2838.5570668243645
2.0,1.0,37.0,1397.0,2.0,2648.5325697924122
2.0,2.0,65.0,1850.0,3.0,3513.5135135135133
2.0,1.0,42.0,1948.0,2.0,2156.05749486653
2.0,1.0,33.0,1126.0,2.0,2930.7282415630552
2.0,2.0,40.0,1606.0,2.0,2490.6600249066
1.0,1.0,25.0,935.0,2.0,2673.7967914438505
3.0,2.0,44.0,1124.0,3.0,3914.5907473309608
2.0,2.0,42.5,1350.0,2.0,3148.1481481481483
3.0,2.0,59.0,1868.0,2.0,3158.458244111349
3.0,2.0,55.0,1185.0,3.0,4641.350210970464
2.0,2.0,33.0,1115.0,2.0,2959.641255605381
2.0,1.0,53.0,1132.0,2.0,4681.978798586572
2.0,1.0,73.0,1200.0,3.0,6083.333333333333
1.0,2.0,55.0,1060.0,3.0,5188.679245283019
4.0,2.0,85.0,1605.0,3.0,5295.95015576324
2.0,2.0,55.0,1185.0,2.0,4641.350210970464
2.0,1.5843757375501535,100.0,1601.0,2.0,6246.096189881324
2.0,1.0,40.0,1020.0,2.0,3921.5686274509803
2.0,0.0,73.17,1183.0,1.0,6185.122569737954
2.0,3.0,53.0,2453.0,2.0,2160.619649408887
2.0,2.0,54.0,1090.0,3.0,4954.128440366972
3.0,1.0,49.36,1250.0,3.0,3948.8
2.0,1.0,26.5,1350.0,2.0,1962.962962962963
2.0,1.0,41.0,1225.0,3.0,3346.938775510204
2.0,1.0,41.73,1660.0,2.0,2513.855421686747
2.0,3.0,40.0,896.0,2.0,4464.285714285715
3.0,2.0,80.0,1160.0,3.0,6896.551724137931
2.0,1.0,41.43,1200.0,2.0,3452.5
2.0,2.0,49.0,1865.0,2.0,2627.3458445040214
2.0,1.0,50.28,1100.0,2.0,4570.909090909091
2.0,1.0,40.0,1600.0,2.0,2500.0
2.0,1.0,35.0,3360.0,1.0,1041.6666666666667
2.0,1.0,35.28,3520.0,1.0,1002.2727272727273
2.0,1.0,35.0,6000.0,2.0,583.3333333333334
2.0,1.0,40.89,2800.0,2.0,1460.357142857143
2.0,1.0,37.2,1148.0,2.0,3240.418118466899
2.0,3.0,45.0,845.0,2.0,5325.443786982249
2.0,1.0,29.0,1050.0,2.0,2761.904761904762
3.0,1.0,52.81,1035.0,2.0,5102.415458937198
2.0,1.0,25.0,1200.0,1.0,2083.3333333333335
3.0,1.0,53.96,1269.0,3.0,4252.167060677699
2.0,1.0,39.0,1411.0,2.0,2763.9971651311125
2.0,1.0,35.23,1450.0,2.0,2429.6551724137926
2.0,1.0,33.64,1080.0,2.0,3114.814814814815
2.0,1.0,37.83,1200.0,2.0,3152.5
2.0,1.0,29.45,1495.0,2.0,1969.8996655518395
3.0,3.0,40.5,1890.0,4.0,2142.8571428571427
2.0,1.0,32.49,1452.0,4.0,2237.603305785124
2.0,1.0,32.64,1190.0,2.0,2742.8571428571427
2.0,1.0,30.75,1400.0,2.0,2196.4285714285716
3.0,1.0,125.0,1800.0,2.0,6944.444444444444
3.0,0.0,145.0,3675.0,2.0,3945.578231292517
3.0,1.0,77.0,3950.0,3.0,1949.367088607595
2.0,0.0,150.0,1600.0,2.0,9375.0
2.0,2.0,38.68,1392.0,3.0,2778.735632183908
3.0,2.0,139.0,1749.0,2.0,7947.398513436249
3.0,2.0,93.0,1200.0,2.0,7750.0
3.0,2.0,140.0,1200.0,3.0,11666.666666666666
2.0,3.0,68.0,1500.0,2.0,4533.333333333333
3.0,2.0,105.0,1307.0,2.0,8033.664881407804
4.0,1.0,152.0,1760.0,3.0,8636.363636363636
2.0,1.0,75.0,1100.0,2.0,6818.181818181818
2.0,2.0,80.0,2072.0,2.0,3861.003861003861
2.0,2.0,48.0,1665.0,2.0,2882.8828828828828
2.0,3.0,75.0,840.0,2.0,8928.57142857143
2.0,3.0,50.0,1070.0,2.0,4672.897196261682
2.0,2.0,75.0,947.55,2.0,7915.149596327371
2.0,1.0,95.0,2500.0,2.0,3800.0
2.0,2.0,72.0,1090.0,2.0,6605.504587155963
3.0,3.0,80.0,1110.0,2.0,7207.207207207207
2.0,2.0,84.5,1110.0,3.0,7612.612612612613
2.0,1.5843757375501535,90.0,1400.0,2.0,6428.571428571428
4.0,1.5843757375501535,130.0,1115.0,3.0,11659.192825112108
3.0,2.0,140.0,1680.0,2.0,8333.333333333334
2.0,3.0,58.0,1255.0,2.0,4621.5139442231075
2.0,1.0,59.9,1200.0,2.0,4991.666666666667
2.0,2.0,57.0,1570.0,2.0,3630.5732484076434
2.0,2.0,56.8,946.0,1.0,6004.228329809725
2.0,2.0,56.85,1160.0,3.0,4900.862068965517
2.0,1.0,88.0,1520.0,3.0,5789.473684210527
3.0,2.0,85.0,1400.0,3.0,6071.428571428572
2.0,2.0,70.0,1300.0,2.0,5384.615384615385
2.0,2.0,60.0,1125.0,3.0,5333.333333333333
3.0,2.0,85.5,1455.0,2.0,5876.288659793814
3.0,2.0,85.4,1216.0,2.0,7023.026315789473
1.0,1.0,35.4,1142.0,2.0,3099.8248686514885
2.0,2.0,56.7,1267.0,2.0,4475.138121546961
2.0,2.0,56.5,1640.0,2.0,3445.121951219512
3.0,2.0,85.2,1750.0,2.0,4868.571428571428
2.0,1.0,58.0,1938.0,2.0,2992.776057791538
2.0,2.0,60.0,1080.0,2.0,5555.555555555556
2.0,0.0,56.725,770.0,2.0,7366.883116883117
3.0,2.0,85.0,2475.0,5.0,3434.343434343434
3.0,2.0,95.5,2955.0,2.0,3231.810490693739
2.0,2.0,56.0,1040.0,2.0,5384.615384615385
3.0,2.0,88.0,1470.0,3.0,5986.39455782313
2.0,2.0,56.55,1270.0,2.0,4452.755905511811
2.0,2.0,56.5,1227.0,2.0,4604.726976365118
4.0,2.0,370.0,1700.0,3.0,21764.70588235294
3.0,2.0,315.0,1100.0,2.0,28636.363636363636
4.0,1.5843757375501535,300.0,1707.0,3.0,17574.69244288225
1.0,1.0,25.0,1090.0,3.0,2293.577981651376
2.0,1.0,23.0,924.0,2.0,2489.177489177489
2.0,1.0,23.0,1342.0,3.0,1713.859910581222
